Account Number,Product Name,Account Limit,Account Status,Branch name,Digital Products,CIF,Relationship,NIC,Currency
4454677793,Debit Card - Gold Visa,1163901,Non Active,Independent Square,B- App,5963823259,Joint,596382325924351V,LKR
4454677794,Debit Card - Gold Visa,1164001,Non Active,Upcott,B- App,2075934320,Joint,207593432024368V,LKR
4454677795,Credit Card - Gold Visa,1164101,Active,Wilgamuwa,I- Hus,7489645474,Individual,748964547424385V,LKR
4454677796,Credit Card - Gold Visa,1164201,Active,Addalachchenai,B- App,887736525,Individual,88773652524402V,LKR
4454677797,Credit Card - Gold Visa,1164301,Active,Alankerny,B- App,3236914902,Individual,323691490224419V,LKR
4454677798,Credit Card - Gold Visa,1164401,Active,Alankerny,B- App,7875278752,Individual,787527875224436V,LKR
4454677799,Credit Card - Gold Visa,1164501,Active,Araiyampathy,B- App,8896289889,Individual,889628988924453V,LKR
4454677800,Credit Card - Gold Visa,1164601,Active,Batticaloa Town,B- App,928190928,Joint,92819092824470V,LKR
4454677801,Debit Card - Gold Visa,1164701,Non Active,Independent Square,B- App,1520012152,Joint,152001215224487V,LKR
4454677802,Debit Card - Gold Visa,1164801,Non Active,Upcott,B- App,3284123284,Joint,328412328424504V,LKR
4454677803,Credit Card - Gold Visa,1164901,Active,Wilgamuwa,B- App,3971834397,Individual,397183439724521V,LKR
4454677804,Credit Card - Gold Visa,1165001,Active,Addalachchenai,B- App,3254745432,Individual,325474543224538V,LKR
4454677805,Credit Card - Gold Visa,1165101,Active,Alankerny,B- App,9352056593,Individual,935205659324555V,LKR
4454677806,Credit Card - Gold Visa,1165201,Active,Wilgamuwa,B- App,8124067681,Individual,812406768124572V,LKR
4454677807,Credit Card - Gold Visa,1165301,Active,Addalachchenai,C- App,4518678745,Individual,451867874524589V,LKR
4454677808,Credit Card - Gold Visa,1165401,Active,Alankerny,B- App,8520789852,Individual,852078985224606V,LKR
4454677809,Credit Card - Gold Visa,1165501,Active,Araiyampathy,B- App,9208390920,Individual,920839092024623V,LKR
4454677810,Credit Card - Gold Visa,1165601,Active,Batticaloa Town,D- Dep,3772290867,Joint,377229086724640V,LKR
4454677811,Debit Card - Gold Visa,1165701,Non Active,Independent Square,B- App,3407702011,Joint,340770201124657V,LKR
4454677812,Debit Card - Gold Visa,1165801,Non Active,Upcott,B- App,7815134378,Joint,781513437824674V,LKR
4454677813,Credit Card - Gold Visa,1165901,Active,Wilgamuwa,I- Hus,4982045498,Individual,498204549824691V,LKR
4454677814,Credit Card - Gold Visa,1166001,Active,Addalachchenai,B- App,9390356593,Individual,939035659324708V,LKR
4454677815,Credit Card - Gold Visa,1166101,Active,Alankerny,B- App,8859167688,Individual,885916768824725V,LKR
4454677816,Credit Card - Gold Visa,1166201,Active,Alankerny,B- App,7624878762,Individual,762487876224742V,LKR
4454677817,Credit Card - Gold Visa,1166301,Active,Araiyampathy,B- App,8404389840,Individual,840438984024759V,LKR
4454677818,Credit Card - Gold Visa,1166401,Active,Batticaloa Town,B- App,9622490962,Joint,962249096224776V,LKR
4454677819,Debit Card - Gold Visa,1166501,Non Active,Independent Square,B- App,1155512115,Joint,115551211524793V,LKR
4454677820,Debit Card - Gold Visa,1166601,Non Active,Upcott,B- App,7346523273,Joint,734652327324810V,LKR
4454677821,Credit Card - Gold Visa,1166701,Active,Wilgamuwa,B- App,4221534342,Individual,422153434224827V,LKR
4454677822,Credit Card - Gold Visa,1166801,Active,Addalachchenai,B- App,4639845463,Individual,463984546324844V,LKR
4454677823,Credit Card - Gold Visa,1166901,Active,Alankerny,B- App,7229456572,Individual,722945657224861V,LKR
4454677824,Credit Card - Gold Visa,1167001,Active,Wilgamuwa,B- App,8491767684,Individual,849176768424878V,LKR
4454677825,Credit Card - Gold Visa,1167101,Active,Addalachchenai,C- App,8609078786,Individual,860907878624895V,LKR
4454677826,Credit Card - Gold Visa,1167201,Active,Alankerny,B- App,2027789820,Individual,202778982024912V,LKR
4454677827,Credit Card - Gold Visa,1167301,Active,Araiyampathy,B- App,4178890941,Individual,417889094124929V,LKR
4454677828,Credit Card - Gold Visa,1167401,Active,Batticaloa Town,D- Dep,1547312154,Joint,154731215424946V,LKR
4454677829,Debit Card - Gold Visa,1167501,Non Active,Independent Square,B- App,2509623250,Joint,250962325024963V,LKR
4454677830,Debit Card - Gold Visa,1167601,Non Active,Upcott,B- App,4227034342,Joint,422703434224980V,LKR
4454677831,Credit Card - Gold Visa,1167701,Active,Wilgamuwa,I- Hus,7039145470,Individual,703914547024997V,LKR
4454677832,Credit Card - Gold Visa,1167801,Active,Addalachchenai,B- App,5483756554,Individual,548375655425014V,LKR
4454677833,Credit Card - Gold Visa,1167901,Active,Alankerny,B- App,5245367652,Individual,524536765225031V,LKR
4454677834,Credit Card - Gold Visa,1168001,Active,Alankerny,B- App,7751378775,Individual,775137877525048V,LKR
4454677835,Credit Card - Gold Visa,1168101,Active,Araiyampathy,B- App,8254889882,Individual,825488988225065V,LKR
4454677836,Credit Card - Gold Visa,1168201,Active,Batticaloa Town,B- App,948090948,Joint,94809094825082V,LKR
4454677837,Debit Card - Gold Visa,1168301,Non Active,Independent Square,B- App,1758712175,Joint,175871217525099V,LKR
4454677838,Debit Card - Gold Visa,1168401,Non Active,Upcott,B- App,2384423238,Joint,238442323825116V,LKR
4454677839,Credit Card - Gold Visa,1168501,Active,Wilgamuwa,B- App,3852934385,Individual,385293438525133V,LKR
4454677840,Credit Card - Gold Visa,1168601,Active,Addalachchenai,B- App,3408745434,Individual,340874543425150V,LKR
4454677841,Credit Card - Gold Visa,1168701,Active,Alankerny,B- App,5807356580,Individual,580735658025167V,LKR
4454677842,Credit Card - Gold Visa,1168801,Active,Wilgamuwa,B- App,6576967657,Individual,657696765725184V,LKR
4454677843,Credit Card - Gold Visa,1168901,Active,Addalachchenai,C- App,8660178786,Individual,866017878625201V,LKR
4454677844,Credit Card - Gold Visa,1169001,Active,Alankerny,B- App,9226289892,Individual,922628989225218V,LKR
4454677845,Credit Card - Gold Visa,1169101,Active,Araiyampathy,B- App,6187767618,Individual,618776761825235V,LKR
4454677846,Credit Card - Gold Visa,1169201,Active,Batticaloa Town,D- Dep,5549278755,Joint,554927875525252V,LKR
4454677847,Debit Card - Gold Visa,1169301,Non Active,Independent Square,B- App,4909489849,Joint,490948984925269V,LKR
4454677848,Debit Card - Gold Visa,1169401,Non Active,Upcott,B- App,1896190918,Joint,189619091825286V,LKR
4454677849,Credit Card - Gold Visa,1169501,Active,Wilgamuwa,I- Hus,1284212128,Individual,128421212825303V,LKR
4454677850,Credit Card - Gold Visa,1169601,Active,Addalachchenai,B- App,2187023218,Individual,218702321825320V,LKR
4454677851,Credit Card - Gold Visa,1169701,Active,Alankerny,B- App,5963834359,Individual,596383435925337V,LKR
4454677852,Credit Card - Gold Visa,1169801,Active,Alankerny,B- App,2075945420,Individual,207594542025354V,LKR
4454677853,Credit Card - Gold Visa,1169901,Active,Araiyampathy,B- App,7489656574,Individual,748965657425371V,LKR
4454677854,Credit Card - Gold Visa,1170001,Active,Batticaloa Town,B- App,484358167,Joint,48435816725388V,LKR
4454677855,Debit Card - Gold Visa,1170101,Non Active,Independent Square,B- App,2833536544,Joint,283353654425405V,LKR
4454677856,Debit Card - Gold Visa,1170201,Non Active,Upcott,B- App,8985289852,Joint,898528985225422V,LKR
4454677857,Credit Card - Gold Visa,1170301,Active,Wilgamuwa,B- App,9896290989,Individual,989629098925439V,LKR
4454677858,Credit Card - Gold Visa,1170401,Active,Addalachchenai,B- App,968433824,Individual,96843382425456V,LKR
4454677859,Credit Card - Gold Visa,1170501,Active,Alankerny,B- App,1360344948,Individual,136034494825473V,LKR
4454677860,Credit Card - Gold Visa,1170601,Active,Wilgamuwa,B- App,4384134384,Individual,438413438425490V,LKR
4454677861,Credit Card - Gold Visa,1170701,Active,Addalachchenai,C- App,4971845497,Individual,497184549725507V,LKR
4454677862,Credit Card - Gold Visa,1170801,Active,Alankerny,B- App,3254756532,Individual,325475653225524V,LKR
4454677863,Credit Card - Gold Visa,1170901,Active,Araiyampathy,B- App,9352067693,Individual,935206769325541V,LKR
4454677864,Credit Card - Gold Visa,1171001,Active,Batticaloa Town,D- Dep,8124078781,Joint,812407878125558V,LKR
4454677865,Debit Card - Gold Visa,1171101,Non Active,Independent Square,B- App,4518689845,Joint,451868984525575V,LKR
4454677866,Debit Card - Gold Visa,1171201,Non Active,Upcott,B- App,9520790952,Joint,952079095225592V,LKR
4454677867,Credit Card - Gold Visa,1171301,Active,Wilgamuwa,I- Hus,1208312120,Individual,120831212025609V,LKR
4454677868,Credit Card - Gold Visa,1171401,Active,Addalachchenai,B- App,3123223231,Individual,312322323125626V,LKR
4454677869,Credit Card - Gold Visa,1171501,Active,Alankerny,B- App,3758634375,Individual,375863437525643V,LKR
4454677870,Credit Card - Gold Visa,1171601,Active,Alankerny,B- App,7815145478,Individual,781514547825660V,LKR
4454677871,Credit Card - Gold Visa,1171701,Active,Araiyampathy,B- App,5982056598,Individual,598205659825677V,LKR
4454677872,Credit Card - Gold Visa,1171801,Active,Batticaloa Town,B- App,9390367693,Joint,939036769325694V,LKR
4454677873,Debit Card - Gold Visa,1171901,Non Active,Independent Square,B- App,7872478724,Joint,787247872425711V,LKR
4454677874,Debit Card - Gold Visa,1172001,Non Active,Upcott,B- App,8982589825,Joint,898258982525728V,LKR
4454677875,Credit Card - Gold Visa,1172101,Active,Wilgamuwa,B- App,8580190985,Individual,858019098525745V,LKR
4454677876,Credit Card - Gold Visa,1172201,Active,Addalachchenai,B- App,415598902,Individual,41559890225762V,LKR
4454677877,Credit Card - Gold Visa,1172301,Active,Alankerny,B- App,1850209978,Individual,185020997825779V,LKR
4454677878,Credit Card - Gold Visa,1172401,Active,Wilgamuwa,B- App,5829134358,Individual,582913435825796V,LKR
4454677879,Credit Card - Gold Visa,1172501,Active,Addalachchenai,C- App,4958645449,Individual,495864544925813V,LKR
4454677880,Credit Card - Gold Visa,1172601,Active,Alankerny,B- App,5187756518,Individual,518775651825830V,LKR
4454677881,Credit Card - Gold Visa,1172701,Active,Araiyampathy,B- App,5549267655,Individual,554926765525847V,LKR
4454677882,Credit Card - Gold Visa,1172801,Active,Batticaloa Town,D- Dep,4909478749,Joint,490947874925864V,LKR
4454677883,Debit Card - Gold Visa,1172901,Non Active,Independent Square,B- App,1896189818,Joint,189618981825881V,LKR
4454677884,Debit Card - Gold Visa,1173001,Non Active,Upcott,B- App,9284290928,Joint,928429092825898V,LKR
4454677885,Credit Card - Gold Visa,1173101,Active,Wilgamuwa,I- Hus,1187012118,Individual,118701211825915V,LKR
4454677886,Credit Card - Gold Visa,1173201,Active,Addalachchenai,B- App,5963823259,Individual,596382325925932V,LKR
4454677887,Credit Card - Gold Visa,1173301,Active,Alankerny,B- App,2075934320,Individual,207593432025949V,LKR
4454677888,Credit Card - Gold Visa,1173401,Active,Alankerny,B- App,7489645474,Individual,748964547425966V,LKR
4454677889,Credit Card - Gold Visa,1173501,Active,Araiyampathy,B- App,484347067,Individual,48434706725983V,LKR
4454677890,Credit Card - Gold Visa,1173601,Active,Batticaloa Town,B- App,2833525444,Joint,283352544426000V,LKR
4454677891,Debit Card - Gold Visa,1173701,Non Active,Independent Square,B- App,7875278752,Joint,787527875226017V,LKR
4454677892,Debit Card - Gold Visa,1173801,Non Active,Upcott,B- App,8896289889,Joint,889628988926034V,LKR
4454677893,Credit Card - Gold Visa,1173901,Active,Wilgamuwa,B- App,928190928,Individual,92819092826051V,LKR
4454677894,Credit Card - Gold Visa,1174001,Active,Addalachchenai,B- App,1520012152,Individual,152001215226068V,LKR
4454677895,Credit Card - Gold Visa,1174101,Active,Alankerny,B- App,3284123284,Individual,328412328426085V,LKR
4454677896,Credit Card - Gold Visa,1174201,Active,Wilgamuwa,B- App,3971834397,Individual,397183439726102V,LKR
4454677897,Credit Card - Gold Visa,1174301,Active,Addalachchenai,C- App,3254745432,Individual,325474543226119V,LKR
4454677898,Credit Card - Gold Visa,1174401,Active,Alankerny,B- App,9352056593,Individual,935205659326136V,LKR
4454677899,Credit Card - Gold Visa,1174501,Active,Araiyampathy,B- App,8124067681,Individual,812406768126153V,LKR
4454677900,Credit Card - Gold Visa,1174601,Active,Batticaloa Town,D- Dep,4518678745,Joint,451867874526170V,LKR
4454677901,Debit Card - Gold Visa,1174701,Non Active,Independent Square,B- App,8520789852,Joint,852078985226187V,LKR
4454677902,Debit Card - Gold Visa,1174801,Non Active,Upcott,B- App,9208390920,Joint,920839092026204V,LKR
4454677903,Credit Card - Gold Visa,1174901,Active,Wilgamuwa,I- Hus,206501283,Individual,20650128326221V,LKR
4454677904,Credit Card - Gold Visa,1175001,Active,Addalachchenai,B- App,4136879723,Individual,413687972326238V,LKR
4454677905,Credit Card - Gold Visa,1175101,Active,Alankerny,B- App,7815134378,Individual,781513437826255V,LKR
4454677906,Credit Card - Gold Visa,1175201,Active,Alankerny,B- App,4982045498,Individual,498204549826272V,LKR
4454677907,Credit Card - Gold Visa,1175301,Active,Araiyampathy,B- App,9390356593,Individual,939035659326289V,LKR
4454677908,Credit Card - Gold Visa,1175401,Active,Batticaloa Town,B- App,8859167688,Joint,885916768826306V,LKR
4454677909,Debit Card - Gold Visa,1175501,Non Active,Independent Square,B- App,7624878762,Joint,762487876226323V,LKR
4454677910,Debit Card - Gold Visa,1175601,Non Active,Upcott,B- App,8404389840,Joint,840438984026340V,LKR
4454677911,Credit Card - Gold Visa,1175701,Active,Wilgamuwa,B- App,9622490962,Individual,962249096226357V,LKR
4454677912,Credit Card - Gold Visa,1175801,Active,Addalachchenai,B- App,1155512115,Individual,115551211526374V,LKR
4454677913,Credit Card - Gold Visa,1175901,Active,Alankerny,B- App,7346523273,Individual,734652327326391V,LKR
4454677914,Credit Card - Gold Visa,1176001,Active,Wilgamuwa,B- App,4221534342,Individual,422153434226408V,LKR
4454677915,Credit Card - Gold Visa,1176101,Active,Addalachchenai,C- App,4639845463,Individual,463984546326425V,LKR
4454677916,Credit Card - Gold Visa,1176201,Active,Alankerny,B- App,7229456572,Individual,722945657226442V,LKR
4454677917,Credit Card - Gold Visa,1176301,Active,Araiyampathy,B- App,8491767684,Individual,849176768426459V,LKR
4454677918,Credit Card - Gold Visa,1176401,Active,Batticaloa Town,D- Dep,8609078786,Joint,860907878626476V,LKR
4454677919,Debit Card - Gold Visa,1176501,Non Active,Independent Square,B- App,2027789820,Joint,202778982026493V,LKR
4454677920,Debit Card - Gold Visa,1176601,Non Active,Upcott,B- App,4178890941,Joint,417889094126510V,LKR
4454677921,Credit Card - Gold Visa,1176701,Active,Wilgamuwa,I- Hus,1547312154,Individual,154731215426527V,LKR
4454677922,Credit Card - Gold Visa,1176801,Active,Addalachchenai,B- App,2509623250,Individual,250962325026544V,LKR
4454677923,Credit Card - Gold Visa,1176901,Active,Alankerny,B- App,4227034342,Individual,422703434226561V,LKR
4454677924,Credit Card - Gold Visa,1177001,Active,Alankerny,B- App,7039145470,Individual,703914547026578V,LKR
4454677925,Credit Card - Gold Visa,1177101,Active,Araiyampathy,B- App,5483756554,Individual,548375655426595V,LKR
4454677926,Credit Card - Gold Visa,1177201,Active,Batticaloa Town,B- App,5245367652,Joint,524536765226612V,LKR
4454677927,Debit Card - Gold Visa,1177301,Non Active,Independent Square,B- App,7751378775,Joint,775137877526629V,LKR
4454677928,Debit Card - Gold Visa,1177401,Non Active,Upcott,B- App,8254889882,Joint,825488988226646V,LKR
4454677929,Credit Card - Gold Visa,1177501,Active,Wilgamuwa,B- App,948090948,Individual,94809094826663V,LKR
4454677930,Credit Card - Gold Visa,1177601,Active,Addalachchenai,B- App,1758712175,Individual,175871217526680V,LKR
4454677931,Credit Card - Gold Visa,1177701,Active,Alankerny,B- App,2384423238,Individual,238442323826697V,LKR
4454677932,Credit Card - Gold Visa,1177801,Active,Wilgamuwa,B- App,3852934385,Individual,385293438526714V,LKR
4454677933,Credit Card - Gold Visa,1177901,Active,Addalachchenai,C- App,3408745434,Individual,340874543426731V,LKR
4454677934,Credit Card - Gold Visa,1178001,Active,Alankerny,B- App,5807356580,Individual,580735658026748V,LKR
4454677935,Credit Card - Gold Visa,1178101,Active,Araiyampathy,B- App,6576967657,Individual,657696765726765V,LKR
4454677936,Credit Card - Gold Visa,1178201,Active,Batticaloa Town,D- Dep,8660178786,Joint,866017878626782V,LKR
4454677937,Debit Card - Gold Visa,1178301,Non Active,Independent Square,B- App,9226289892,Joint,922628989226799V,LKR
4454677938,Debit Card - Gold Visa,1178401,Non Active,Upcott,B- App,9757090975,Joint,975709097526816V,LKR
4454677939,Credit Card - Gold Visa,1178501,Active,Wilgamuwa,I- Hus,2134712134,Individual,213471213426833V,LKR
4454677940,Credit Card - Gold Visa,1178601,Active,Addalachchenai,B- App,2823223282,Individual,282322328226850V,LKR
4454677941,Credit Card - Gold Visa,1178701,Active,Alankerny,B- App,3706234370,Individual,370623437026867V,LKR
4454677942,Credit Card - Gold Visa,1178801,Active,Alankerny,B- App,1936545419,Individual,193654541926884V,LKR
4454677943,Credit Card - Gold Visa,1178901,Active,Araiyampathy,B- App,5170756517,Individual,517075651726901V,LKR
4454677944,Credit Card - Gold Visa,1179001,Active,Batticaloa Town,B- App,6877467687,Joint,687746768726918V,LKR
4454677945,Debit Card - Gold Visa,1179101,Non Active,Independent Square,B- App,8792578792,Joint,879257879226935V,LKR
4454677946,Debit Card - Gold Visa,1179201,Non Active,Upcott,B- App,9867889867,Joint,986788986726952V,LKR
4454677947,Credit Card - Gold Visa,1179301,Active,Wilgamuwa,B- App,2910390929,Individual,291039092926969V,LKR
4454677948,Credit Card - Gold Visa,1179401,Active,Addalachchenai,B- App,1738112173,Individual,173811217326986V,LKR
4454677949,Credit Card - Gold Visa,1179501,Active,Alankerny,B- App,2923123292,Individual,292312329227003V,LKR
4454677950,Credit Card - Gold Visa,1179601,Active,Wilgamuwa,B- App,6699634366,Individual,669963436627020V,LKR
4454677951,Credit Card - Gold Visa,1179701,Active,Addalachchenai,C- App,4537245445,Individual,453724544527037V,LKR
4454677952,Credit Card - Gold Visa,1179801,Active,Alankerny,B- App,7128356571,Individual,712835657127054V,LKR
